"number","title","pageid","namespace","length","touched"
"9910","Academic_shared_pseudonyms","47073248","Category","201","20200731024630"
"9911","Flag_manufacturers","47076184","Category","55","20190114005644"
"9912","Armed_priests","47085775","Category","177","20170204075354"
"9913","Criticism_of_Islamism","47088962","Category","102","20220222042742"
"9914","Pan-American_sports_governing_bodies","47102673","Category","258","20181218133735"
"9915","Council_communists","47121507","Category","151","20200120132955"
"9916","Seals_of_places_in_the_Philippines","47131721","Category","279","20190124211603"
"9917","Turkish_women_philosophers","47131964","Category","205","20150702024118"
"9918","Czech_women_philosophers","47131972","Category","199","20150702023418"
"9919","Bulgarian_women_philosophers","47131976","Category","231","20181010164943"
"9920","Pakistani_women_philosophers","47131981","Category","211","20150702023739"
"9921","Tunisian_women_philosophers","47131997","Category","249","20190826155415"
"9922","Serbian_women_philosophers","47132004","Category","205","20150702024007"
"9923","Hungarian_women_philosophers","47132030","Category","211","20150702023059"
"9924","Women_philosophers_by_nationality","47132059","Category","167","20170128231659"
"9925","Supernatural_films","47132061","Category","1389","20210102232810"
"9926","Contimporanul","47136063","Category","455","20220801145635"
"9927","Hunting_literature","47136399","Category","64","20150702153016"
"9928","Parallel_universes_in_fiction","47148652","Category","346","20210312171649"
"9929","American_fascist_movements","47153787","Category","204","20200507180048"
"9930","Political_abuse_of_psychiatry_in_the_Soviet_Union","47157228","Category","280","20200915173307"
"9931","Films_about_Gautama_Buddha","47171617","Category","382","20200507124802"
"9932","Political_abuse_of_psychiatry_in_Russia","47175108","Category","148","20200827030421"
"9933","Paintings_of_Esther","47175194","Category","156","20200924071345"
"9934","Winter_time","47213956","Category","42","20200627152308"
"9935","Abstract_sculpture","47217040","Category","48","20150712044117"
"9936","Water_and_Hinduism","47240403","Category","89","20210428151607"
"9937","Positivists","47240679","Category","58","20170321013452"
"9938","Indian_nationalists","47243154","Category","180","20171014193713"
"9939","Liberalism_in_Lebanon","47243354","Category","176","20150715071657"
"9940","Socialist_calculation","47243768","Category","407","20201010230847"
"9941","Translation-related_lists","47245220","Category","121","20150715130538"
"9942","Communism_in_the_Arab_world","47246526","Category","215","20220917195752"
"9943","Plant_milk","47247326","Category","191","20211113052426"
"9944","Communism_in_the_Middle_East","47248878","Category","167","20191017163906"
"9945","Retrofuturism","47249818","Category","335","20210227032507"
"9946","Tattoo_designs","47249842","Category","58","20160207113145"
"9947","Magical_girl","47250227","Category","245","20210819174149"
"9948","Pan-Africanism_in_Africa","47277105","Category","205","20211113070253"
"9949","Pan-Africanism_in_North_America","47277122","Category","194","20201125184449"
"9950","Pan-Africanism_in_Europe","47277126","Category","120","20201112204733"
"9951","Pan-Africanism_in_Togo","47277154","Category","127","20151120004517"
"9952","Soy-based_foods","47277160","Category","104","20210716085832"
"9953","Pan-Africanism_in_Liberia","47277180","Category","136","20151120004356"
"9954","North_American_pan-Africanists","47277197","Category","148","20160404091338"
"9955","Pan-Africanism_in_South_America","47277221","Category","131","20160817202349"
"9956","African_pan-Africanists","47277238","Category","136","20160605172247"
"9957","South_American_pan-Africanists","47277294","Category","148","20160404091355"
"9958","European_pan-Africanists","47277305","Category","135","20160404091330"
"9959","Pan-Africanism_in_the_United_Kingdom","47277448","Category","226","20170518074851"
"9960","Pan-Africanism_in_the_United_States","47277471","Category","229","20151120004640"
"9961","African_and_Black_nationalism_in_Africa","47278573","Category","209","20221109204750"
"9962","Berberism_in_Algeria","47278814","Category","122","20150719120306"
"9963","Liberal_Conservative_Reformers","47287261","Category","416","20220213001219"
"9964","Danish_semioticians","47289222","Category","186","20150930162458"
"9965","Biopunk_anime_and_manga","47292580","Category","193","20150721000115"
"9966","Temporal_rates","47294180","Category","296","20210715191359"
"9967","Units_of_temporal_rate","47294225","Category","243","20190710081236"
"9968","Rating","47294898","Category","160","20200825181856"
"9969","Nihilists","47295410","Category","21","20150721082520"
"9970","Mirrors_for_princes","47298572","Category","187","20160409130108"
"9971","Islamic_mirrors_for_princes","47298594","Category","249","20221110034958"
"9972","Opposition_to_Arab_nationalism","47298979","Category","182","20200401100701"
"9973","Works_by_Averroes","47309753","Category","227","20221110034734"
"9974","Hypnotherapy","47309789","Category","139","20181231221628"
"9975","Averroes","47309820","Category","522","20220921125021"
"9976","Medieval_Iranian_philosophers","47309875","Category","161","20221002180151"
"9977","Avicenna","47309881","Category","635","20220922082749"
"9978","Works_by_Avicenna","47309888","Category","189","20221110034725"
"9979","Ibn_Hazm","47311261","Category","237","20220921125021"
"9980","Islamic_fundamentalism_in_the_United_States","47317571","Category","254","20190319104524"
"9981","Qatari_art","47318881","Category","147","20200427015641"
"9982","Love_in_Arabic_literature","47320451","Category","48","20160516090403"
"9983","Relations_of_colonizer_and_former_colony","47335349","Category","194","20210730163215"
"9984","Digital_preservation","47335836","Category","387","20200628075311"
"9985","Human_rights_organisations_based_in_Cambodia","47340924","Category","226","20200206052702"
"9986","Suppression_of_dissent","47341088","Category","126","20200915173246"
"9987","Hunting_in_art","47343830","Category","118","20200327151837"
"9988","Islamic_State_of_Iraq_and_the_Levant_by_country","47346812","Category","148","20201224085554"
"9989","Coptic_nationalism","47355757","Category","492","20201003192221"
"9990","Arabic_commentators_on_Aristotle","47359756","Category","109","20221024200205"
"9991","Moonshine","47360395","Category","121","20200210123757"
"9992","Independence_days","47364549","Category","87","20150728152243"
"9993","Kenyan_Sign_Language_family","47380064","Category","27","20150730050145"
"9994","Factions_of_the_Islamic_State_of_Iraq_and_the_Levant","47381746","Category","124","20200507093820"
"9995","Quantum_computing","47389434","Category","377","20221007190244"
"9996","Territorialism","47396348","Category","86","20180113172736"
"9997","Cybernetted_society_in_fiction","47396879","Category","803","20180918231503"
"9998","Geomancy","47405892","Category","53","20190827182809"
"9999","Pan-Turkists","47411415","Category","60","20150802151741"
"10000","Multiple_time_paths_in_fiction","47422181","Category","71","20150803185640"
"10001","Anti-ISIL_factions","47441439","Category","98","20200502030401"
"10002","Alter-globalization","47448388","Category","689","20210116085833"
"10003","The_Little_Prince","47451562","Category","692","20220518052251"
"10004","Human_rights_organisations_based_in_Qatar","47469132","Category","214","20200206052702"
"10005","Longevity","47474036","Category","88","20201002193045"
"10006","Works_about_friendship","47477460","Category","87","20200117001131"
"10007","Novels_by_Ayi_Kwei_Armah","47483179","Category","56","20150810030624"
"10008","Media_sharing","47488943","Category","317","20220724155825"
"10009","Bacchanalian_fraternities","47498230","Category","250","20181231191104"
"10010","Pacifism_in_Europe","47503092","Category","86","20201112204556"
"10011","Pacifism_in_North_America","47504378","Category","86","20201125184338"
"10012","Canon_law_history","47512850","Category","202","20190801142237"
"10013","Catholic_canon_law_of_persons","47513193","Category","71","20210130075734"
"10014","Jurisprudence_of_Catholic_canon_law","47513375","Category","122","20210118064729"
"10015","Pain_in_animals","47517991","Category","115","20200702155729"
"10016","Humanist_association_logos","47525135","Category","211","20180109131214"
"10017","Book_review","47531071","Category","122","20181231221726"
"10018","Polytheistic_reconstructionism","47535250","Category","480","20221114075457"
"10019","French_nationalist_parties","47542175","Category","156","20160606223943"
"10020","American_nationalist_parties","47542216","Category","128","20170129231519"
"10021","Trick_films","47550561","Category","53","20150817161237"
"10022","Vegetarian_festivals","47567080","Category","70","20220304073142"
"10023","Animal_magnetism","47568686","Category","21","20150819123859"
"10024","Moral_realists","47580975","Category","58","20150820213643"
"10025","Moral_realism","47580977","Category","88","20170825023805"
"10026","Anus","47583002","Category","72","20210903025628"
"10027","Presidents_of_the_Liberal_International","47586044","Category","213","20151122073713"
"10028","Gender_and_crime","47588910","Category","138","20191019005636"
"10029","Campaign_medals","47592283","Category","126","20211207011511"
"10030","Binary_prefixes","47601977","Category","145","20181231221802"
"10031","European_art","47607134","Category","182","20191222210143"
"10032","North_American_art","47607155","Category","69","20201005224042"
"10033","Fiction_about_social_media","47615244","Category","244","20220708085816"
"10034","Victims_of_the_Islamic_State_of_Iraq_and_the_Levant","47616006","Category","163","20220720214824"
"10035","Politics_of_the_Autonomous_Administration_of_North_and_East_Syria","47618081","Category","208","20210125031654"
"10036","Transhumanism_in_fiction","47618256","Category","210","20181231220323"
"10037","Power-line_communication_Internet_access","47620882","Category","133","20220606064719"
"10038","Women_in_art","47626707","Category","273","20200227220721"
"10039","Sculptures_of_women","47626739","Category","101","20190910214958"
"10040","Sprouting","47630724","Category","184","20220415020217"
"10041","Transhumanism_in_video_games","47636069","Category","179","20190831110903"
"10042","Transhumanism_in_film","47636083","Category","269","20160407063741"
"10043","Transhumanism_in_television_series","47636105","Category","124","20150826193359"
"10044","Transhumanism_in_comics","47636129","Category","136","20150826192757"
"10045","Transhumanism_in_anime_and_manga","47636175","Category","75","20170921180417"
"10046","3D_scanners","47652655","Category","181","20160502194154"
"10047","Works_by_Roger_Scruton","47656331","Category","139","20150828210214"
