"number","title","pageid","namespace","length","touched"
"19409","Tulane_University_School_of_Medicine_alumni","36515252","Category","169","20221118220610"
"19410","British_urologists","36519554","Category","86","20200410161611"
"19411","British_radiologists","36522566","Category","90","20130213080412"
"19412","Wayne_State_University_School_of_Medicine_alumni","36524812","Category","178","20200812023014"
"19413","British_gastroenterologists","36531511","Category","149","20160617102034"
"19414","Masked_dances","36531547","Category","119","20180429221354"
"19415","Canadian_sexologists","36531655","Category","134","20190505110252"
"19416","Fictional_characters_with_disability","36532043","Category","604","20220601004602"
"19417","Sailing_in_Africa","36536687","Category","123","20200804011428"
"19418","Stanford_University_School_of_Medicine_faculty","36539156","Category","469","20221007203117"
"19419","Spree_shootings_in_Iraq","36544159","Category","114","20160523124108"
"19420","Massacres_in_Angola","36549172","Category","195","20201008044635"
"19421","Novels_published_posthumously","36550615","Category","137","20200417005106"
"19422","Films_based_on_Camille","36554038","Category","404","20210804171849"
"19423","Constructed_wetlands","36562050","Category","246","20210312232747"
"19424","Positive_psychology_journals","36563433","Category","65","20120728011718"
"19425","Massacres_in_North_Korea","36565281","Category","327","20201010040946"
"19426","Albanian_sportspeople_in_doping_cases","36566944","Category","744","20190823123114"
"19427","Military_personnel_killed_in_the_Gulf_War","36579553","Category","188","20190126121107"
"19428","Sports_clubs_by_continent","36580202","Category","157","20210716231541"
"19429","Diphtheria","36582395","Category","169","20220813230041"
"19430","Tetanus","36582477","Category","172","20201127025340"
"19431","Alumni_of_the_London_School_of_Medicine_for_Women","36583156","Category","300","20220827184451"
"19432","Sailing_in_Spain","36583985","Category","158","20200808020720"
"19433","Sailing_in_Greece","36584006","Category","159","20200806020759"
"19434","Sailing_in_Russia","36584078","Category","209","20200807042309"
"19435","Sailing_in_Sweden","36584089","Category","191","20200808021045"
"19436","Sailing_in_Germany","36584103","Category","211","20200806020552"
"19437","Sailing_in_Italy","36584240","Category","176","20200806034116"
"19438","Black-powder_pistols","36584878","Category","153","20220102003058"
"19439","Cycling_in_Algeria","36586718","Category","225","20190910053445"
"19440","Military_assassinations","36588516","Category","163","20210729180847"
"19441","Drugs_in_sport_in_China","36589350","Category","138","20221030105129"
"19442","Hospitals_established_in_1933","36590432","Category","49","20200523230315"
"19443","Water_supply_and_sanitation_in_Australia_by_state_or_territory","36590504","Category","115","20191205075518"
"19444","Skiing_in_Norway","36595268","Category","144","20140103104005"
"19445","Skiing_in_Russia","36595355","Category","182","20140103104035"
"19446","Japanese_neuroscientists","36598276","Category","224","20190905213909"
"19447","Skiing_in_Sweden","36599305","Category","150","20140103104209"
"19448","Popular_psychology_magazines","36601423","Category","600","20220207061530"
"19449","Geisel_School_of_Medicine_alumni","36602677","Category","464","20200812133422"
"19450","Geisel_School_of_Medicine_faculty","36602682","Category","419","20120801043850"
"19451","Perelman_School_of_Medicine_at_the_University_of_Pennsylvania_alumni","36603463","Category","330","20200419080517"
"19452","Case_Western_Reserve_University_School_of_Medicine_alumni","36603587","Category","196","20200812025333"
"19453","Wake_Forest_School_of_Medicine_alumni","36603592","Category","159","20200812124658"
"19454","Duke_University_School_of_Medicine_alumni","36603598","Category","165","20200812123650"
"19455","Columbia_University_Vagelos_College_of_Physicians_and_Surgeons_alumni","36603645","Category","360","20220926233216"
"19456","Columbia_University_Mailman_School_of_Public_Health_alumni","36603667","Category","197","20200812134850"
"19457","University_of_Utah_School_of_Medicine_alumni","36603846","Category","167","20210724220749"
"19458","University_of_South_Carolina_School_of_Medicine_alumni","36603868","Category","206","20210724220635"
"19459","Nanomedicine_journals","36608762","Category","92","20150313125328"
"19460","Disasters_by_century","36609160","Category","126","20191210012846"
"19461","1912_in_gymnastics","36612418","Category","78","20201002011359"
"19462","Underwater_diving_sites_by_country","36613559","Category","357","20221121181519"
"19463","Underwater_diving_sites_in_Australia","36613567","Category","431","20210605103012"
"19464","Underwater_diving_sites_in_Mexico","36613580","Category","184","20210701184856"
"19465","Underwater_diving_sites_in_the_United_States","36613624","Category","209","20210616054634"
"19466","1920_in_gymnastics","36614828","Category","78","20201002011354"
"19467","Sailing_in_Poland","36615100","Category","156","20200807041404"
"19468","Equestrian_sports_in_Chile","36615205","Category","188","20220303162211"
"19469","Equestrian_sports_in_Italy","36615213","Category","207","20200728015302"
"19470","Equestrian_sports_in_Australia","36615226","Category","316","20211231025750"
"19471","Medical_associations_based_in_Armenia","36615301","Category","123","20181021165032"
"19472","Underwater_diving_sites_in_Egypt","36615983","Category","180","20210605131149"
"19473","Underwater_diving_sites_in_India","36616021","Category","235","20210607093221"
"19474","Underwater_diving_sites_in_the_Philippines","36616070","Category","203","20210701190905"
"19475","Underwater_diving_sites_in_Malta","36616091","Category","287","20210701185024"
"19476","Underwater_diving_sites_in_Indonesia","36616138","Category","193","20210701185728"
"19477","1924_in_gymnastics","36616271","Category","38","20201002011350"
"19478","1928_in_gymnastics","36616629","Category","78","20201002011346"
"19479","Spree_shootings_in_Israel","36620209","Category","119","20201127104022"
"19480","Underwater_diving_sites_in_Canada","36620845","Category","183","20210605112520"
"19481","Underwater_diving_sites_in_South_Africa","36620855","Category","201","20210608141425"
"19482","Underwater_diving_sites_in_Thailand","36621011","Category","189","20210625161211"
"19483","Underwater_diving_sites_in_New_Zealand","36621026","Category","246","20220313040105"
"19484","Underwater_diving_sites_in_Saudi_Arabia","36621039","Category","201","20210622111132"
"19485","Underwater_diving_sites_in_Malaysia","36621046","Category","190","20210701185213"
"19486","Underwater_diving_sites_in_Belize","36621074","Category","183","20210605103118"
"19487","Dam-related_organizations","36622228","Category","148","20170424041419"
"19488","Automatic_shotguns","36624597","Category","156","20210403000448"
"19489","Spree_shootings_in_Northern_Ireland","36625167","Category","109","20181130103836"
"19490","Necrosis","36631009","Category","132","20190829041648"
"19491","Gas_gangrene","36631060","Category","160","20201201081410"
"19492","Violence_against_women_in_South_Africa","36635826","Category","227","20160323232940"
"19493","Teratologists","36636639","Category","137","20180607111356"
"19494","Water_supply_and_sanitation_in_London","36640973","Category","207","20140806225452"
"19495","Reservoirs_in_Birmingham,_West_Midlands","36642153","Category","396","20161209174010"
"19496","512_BC_deaths","36643143","Category","49","20180819213303"
"19497","Irish_rheumatologists","36647228","Category","84","20171028203730"
"19498","Old_age_by_country","36650178","Category","199","20200513055159"
"19499","Old_age_in_the_United_Kingdom","36650193","Category","182","20220512215649"
"19500","Old_age_in_Australia","36650213","Category","98","20220512214058"
"19501","Old_age_in_the_United_States","36650231","Category","178","20150125142758"
"19502","Old_age_in_Canada","36650239","Category","130","20220512220340"
"19503","Old_age_in_India","36650331","Category","120","20220516165529"
"19504","Old_age_in_Japan","36650343","Category","125","20220512230109"
"19505","Old_age_in_Germany","36650575","Category","135","20220512223658"
"19506","Sailing_in_Saint_Lucia","36651731","Category","194","20200808014528"
"19507","Sailing_in_the_Netherlands","36652312","Category","176","20200807033959"
"19508","Weightlifting_venues","36655168","Category","69","20120807120656"
"19509","Human_body_weight","36655477","Category","177","20211119065143"
"19510","Body_image_in_popular_culture","36658114","Category","253","20210902030337"
"19511","Cancer_in_dogs","36658137","Category","86","20120807183607"
"19512","Cancer_in_cats","36658180","Category","86","20120807183314"
"19513","All-around_artistic_gymnastics","36658321","Category","85","20120807190149"
"19514","Employment_discrimination","36658726","Category","197","20220830073250"
"19515","NHS_hospitals_in_London","36659502","Category","97","20211125184914"
"19516","Stanford_University_Department_of_Psychology_faculty","36661346","Category","343","20200811222414"
"19517","Melee_weapons","36667799","Category","273","20180313232537"
"19518","Cycling_competitions_by_country","36671788","Category","156","20160613130120"
"19519","Spree_shootings_in_Uganda","36674586","Category","122","20180104044938"
"19520","Frequency-based_braille_alphabets","36675607","Category","21","20120809173201"
"19521","French-ordered_braille_scripts","36675620","Category","21","20120809173408"
"19522","Man-made_disasters_by_century","36676815","Category","101","20210629063813"
"19523","1972_in_gymnastics","36681570","Category","78","20201002011242"
"19524","1976_in_gymnastics","36681586","Category","78","20201002011110"
"19525","People_associated_with_wine","36681597","Category","356","20220519202625"
"19526","1980_in_gymnastics","36681599","Category","78","20201002011101"
"19527","1960_in_gymnastics","36681613","Category","78","20201002011311"
"19528","1956_in_gymnastics","36681614","Category","78","20201002011320"
"19529","1932_in_gymnastics","36681616","Category","38","20201002011341"
"19530","1936_in_gymnastics","36681624","Category","78","20201002011337"
"19531","Women's_Islamic_Games_events","36683619","Category","41","20120810072406"
"19532","Pacific_Rim_Championships","36684972","Category","198","20200729015923"
"19533","Throwing_sports","36685179","Category","208","20171027071538"
"19534","Throwing_games","36685406","Category","181","20150316130008"
"19535","Massacres_in_Malaysia","36686585","Category","283","20220521120726"
"19536","Gymnastics_competitions_by_country","36687383","Category","159","20160102191504"
"19537","Burials_at_St._Louis_Cathedral_(New_Orleans)","36687665","Category","178","20210204073905"
"19538","Alumni_by_social_work_school_in_the_United_States","36688242","Category","192","20201222210639"
"19539","Books_about_bipolar_disorder","36692825","Category","170","20211126195016"
"19540","Films_about_bipolar_disorder","36692941","Category","134","20220409194040"
"19541","Films_about_death","36693596","Category","213","20200416232533"
"19542","Human_male_reproductive_system","36696120","Category","233","20211219205721"
